Irradiance,Temperature,Expected_Power,Actual_Power,Loss,Cleaning
1000.96660413786,40.9621670813702,10319.7203021606,10310.8681999395,0.08577850912536256,0
1001.84508896804,41.414994313422,10283.7651616547,10276.2811484138,0.07277503057736875,0
1002.72357379822,41.8678215454739,10237.8329291715,10241.7458519857,-0.03822022532766459,0
1003.6020586284,42.3206487775257,10205.6291312453,10207.2623720355,-0.01600333276074725,0
1004.48054345858,42.7734760095776,10169.8551424993,10172.8307698244,-0.02925928917773382,0
1005.35902828876,43.2263032416294,10124.8971286303,10138.4511065671,-0.13386780887355756,0
1006.23751311894,43.6791304736813,10092.4407779265,10104.1234435192,-0.11575659297651077,0
1007.11599794912,44.1319577057331,10056.9063614176,10069.8478420882,-0.128682521299489,0
1007.9944827793,44.584784937785,10012.4361193311,10035.6243639712,-0.23159443280072303,0
1008.87296760948,45.0376121698368,9980.07426318018,10001.4530713303,-0.2142149205140928,0
1009.75145243966,45.4904394018887,9944.8732394272,9967.33402701498,-0.22585292991702957,0
1010.62993726984,45.9432666339405,9900.43587653782,9933.26729484891,-0.3316158876286944,0
1011.50842210003,46.3960938659923,9868.50900780672,9899.25293999976,-0.3115357362365372,0
1012.38690693021,46.8489210980442,9833.77458938068,9865.2910294612,-0.32049178872325235,0
1013.26539176039,47.301748330096,9788.86681699086,9831.38163268516,-0.43431805222342224,0
1014.14387659057,47.7545755621479,9757.78359803917,9797.52482241695,-0.4072771647217702,0
1015.02236142075,48.2074027941997,9715.71873952824,9763.72067580623,-0.49406469624006677,0
1015.90084625093,48.6602300262516,9695.91072712241,9729.96927589578,-0.35126714479847054,0
960.0,25.0,61659.6299001032,56825.5149159351,7.84000000000002,1
960.0,25.0,58387.3544392084,53685.9140493317,8.052155188452206,1
960.0,25.0,56866.4505054197,52227.9408338901,8.15684754420803,1
960.0,25.0,54101.6646763466,49579.7479033422,8.358184170590585,1
960.0,25.0,53108.0438076319,48628.7539000729,8.434296551731208,1
960.0,25.0,50908.7405995833,46525.2434427349,8.61050009334602,1
960.0,25.0,48706.365150102,44420.891677722,8.798590203093866,1
960.0,25.0,47842.5417850395,43596.1192991624,8.875829601522076,1
960.0,25.0,45761.8428078991,41610.9555758765,9.070629540526506,1
960.0,25.0,43582.8283191062,39534.348932009,9.289161679583776,1
960.0,25.0,42718.5917096619,38711.4365084305,9.380354175685708,1
960.0,25.0,40741.7579282374,36830.7276099003,9.599562015036256,1
960.0,25.0,38729.1992374684,34918.4582118504,9.839452146305456,1
960.0,25.0,37929.8692519295,34159.6814781669,9.939891299706519,1
960.0,25.0,36069.091938022,32394.9971049997,10.186269283783318,1
960.0,25.0,34163.1162915175,30590.0548733818,10.45882754853623,1
960.0,25.0000000000001,33407.0970486981,29874.889985712,10.573223581316094,1
960.0,25.0000000000001,31661.7550183793,28225.6671261395,10.852487141806225,1
960.000000000001,25.0000000000004,29882.6567598902,26547.3158047668,11.161460582046505,1
960.000000000001,25.0000000000007,29177.7719262948,25883.1752327506,11.291460848575397,1
960.000000000004,25.0000000000019,27548.2960822698,24349.8165227238,11.610444253953538,1
960.000000000011,25.0000000000057,25888.7867589586,22791.1782497054,11.965058610486242,1
960.000000000018,25.0000000000096,25232.3171932584,22175.5119339832,12.114643438660956,1
960.000000000049,25.0000000000255,23718.6152385139,20758.0003872881,12.482241570403328,1
960.000000000148,25.0000000000774,22181.2676837137,19321.7278373632,12.891688099729665,1
960.000000000248,25.0000000001293,21574.2005731035,18755.6873478533,13.064276545032358,1
960.000000000658,25.0000000003429,20176.4401914796,17455.0980550204,13.48772187082044,1
960.000000002001,25.0000000010421,18760.8097847942,16143.9331136645,13.948633887065483,1
960.000000003343,25.0000000017414,18203.2469241291,15630.6856412345,14.132430843887366,1
960.000000008869,25.0000000046194,16923.1883394373,14461.123183096,14.548471050243975,1
960.000000026956,25.0000000140397,15635.6388940822,13322.8811462395,14.791578160058656,1
960.000000045043,25.00000002346,15133.5618038587,12907.7033769269,14.708093545858178,1
960.000000119957,25.0000000624775,13994.8700530391,12043.1479105608,13.945982599920375,1
960.000000368648,25.0000001920044,12913.9101405426,11556.5128941075,10.511125071047362,1
